Ü Ç {'rel_weight': 0.9923257295993002, 'rel_center': 0.9877824456012055, 'rel_inertia': 0.9973127297712664}
Ü D {'rel_weight': 0.9637223304674221, 'rel_center': 0.9932832960779712, 'rel_inertia': 0.9973062227995048}
Ü E {'rel_weight': 0.9963950376226418, 'rel_center': 0.9922308608617032, 'rel_inertia': 0.9972062649986289}
Ü F {'rel_weight': 0.9891986480136858, 'rel_center': 0.9941085925851931, 'rel_inertia': 0.9967282050738768}
Ü G {'rel_weight': 0.9915873587142775, 'rel_center': 0.9902511761456257, 'rel_inertia': 0.9962686289712208}
Ü Ğ {'rel_weight': 0.9769302089292993, 'rel_center': 0.9973472048389818, 'rel_inertia': 0.9980824420604394}
Ü H {'rel_weight': 0.9497981775247045, 'rel_center': 0.9930079069160012, 'rel_inertia': 0.9972087749377981}
Ü I {'rel_weight': 0.9632873489927801, 'rel_center': 0.9870404550790844, 'rel_inertia': 0.9949683175025168}
Ü İ {'rel_weight': 0.973482415338749, 'rel_center': 0.991218963209546, 'rel_inertia': 0.9968086858042782}
Ü J {'rel_weight': 0.9744523123011322, 'rel_center': 0.9849116800043082, 'rel_inertia': 0.9952592469304206}
Ü K {'rel_weight': 0.9662669164635592, 'rel_center': 0.9912328297160254, 'rel_inertia': 0.9970356919386141}
Ü L {'rel_weight': 0.9785994579333906, 'rel_center': 0.9862527403075004, 'rel_inertia': 0.995760334984714}
Ü M {'rel_weight': 0.9382346646024997, 'rel_center': 0.9870820910612143, 'rel_inertia': 0.994437262973891}
Ü N {'rel_weight': 0.9964645140508486, 'rel_center': 0.9920055634936648, 'rel_inertia': 0.9968124628181825}
Ü O {'rel_weight': 0.9718159533948943, 'rel_center': 0.9916565993026142, 'rel_inertia': 0.9959277174497262}
Ü Ö {'rel_weight': 0.9554782062871662, 'rel_center': 0.9922925615073218, 'rel_inertia': 0.9969275505326065}
Ü P {'rel_weight': 0.9997002909856955, 'rel_center': 0.9953720578170974, 'rel_inertia': 0.9972706381167985}
Ü R {'rel_weight': 0.9571337200677855, 'rel_center': 0.9941742287312644, 'rel_inertia': 0.9977399842994049}
Ü S {'rel_weight': 0.9842766996356156, 'rel_center': 0.9882568767593214, 'rel_inertia': 0.9956638552158177}
Ü Ş {'rel_weight': 0.9943742188732989, 'rel_center': 0.9854404602487162, 'rel_inertia': 0.99645107217239}
Ü T {'rel_weight': 0.9815871865071684, 'rel_center': 0.991921823953021, 'rel_inertia': 0.9969882761942597}
Ü U {'rel_weight': 0.9871306493180301, 'rel_center': 0.991579427811652, 'rel_inertia': 0.9965725122488415}
Ü Ü {'rel_weight': 0.9965399647549519, 'rel_center': 0.9995210355129975, 'rel_inertia': 0.9997065961702235}
Ü V {'rel_weight': 0.9730169762792147, 'rel_center': 0.9939500268819759, 'rel_inertia': 0.9961894071917786}
Ü Y {'rel_weight': 0.9817655583623193, 'rel_center': 0.9922649590902932, 'rel_inertia': 0.9964158644790815}
Ü Z {'rel_weight': 0.9991347178353502, 'rel_center': 0.9892465203386733, 'rel_inertia': 0.9972171284418474}
V A {'rel_weight': 0.9909326912465565, 'rel_center': 0.9881698487142365, 'rel_inertia': 0.9986203112865698}
V B {'rel_weight': 0.9306820230488647, 'rel_center': 0.99501058033875, 'rel_inertia': 0.9976268211960083}
V C {'rel_weight': 0.9873959118061424, 'rel_center': 0.9945664331653109, 'rel_inertia': 0.9985277378285694}
V Ç {'rel_weight': 0.9772928184479857, 'rel_center': 0.9925103705211874, 'rel_inertia': 0.998089190901362}
V D {'rel_weight': 0.9333408785147079, 'rel_center': 0.9963683103789637, 'rel_inertia': 0.9969956014923588}
V E {'rel_weight': 0.9660135856699277, 'rel_center': 0.9974124354774071, 'rel_inertia': 0.9986447323275293}
V F {'rel_weight': 0.9804199000336, 'rel_center': 0.9987393647753476, 'rel_inertia': 0.9991493951242488}
V G {'rel_weight': 0.9612059067615634, 'rel_center': 0.9965254126555682, 'rel_inertia': 0.9970458722504185}
V Ğ {'rel_weight': 0.9465487569765851, 'rel_center': 0.9954074585459015, 'rel_inertia': 0.9950867243693056}
V H {'rel_weight': 0.9194167255719904, 'rel_center': 0.9946354157850512, 'rel_inertia': 0.9958582448636247}
V I {'rel_weight': 0.9936688009454943, 'rel_center': 0.9937569810753558, 'rel_inertia': 0.9987039236413486}
V İ {'rel_weight': 0.9961361327085368, 'rel_center': 0.9965523987773565, 'rel_inertia': 0.9980301470561782}
V J {'rel_weight': 0.9951662357461537, 'rel_center': 0.9914568356383098, 'rel_inertia': 0.9991893106238994}
V K {'rel_weight': 0.9358854645108451, 'rel_center': 0.9960814386131353, 'rel_inertia': 0.9973893898436377}
V L {'rel_weight': 0.9910190901138952, 'rel_center': 0.9914062439091643, 'rel_inertia': 0.9994740638713189}
V M {'rel_weight': 0.9078532126497856, 'rel_center': 0.9874431929835864, 'rel_inertia': 0.9929146157588346}
V N {'rel_weight': 0.9731540339964373, 'rel_center': 0.9958373970817743, 'rel_inertia': 0.9986869190514979}
V O {'rel_weight': 0.9414345014421802, 'rel_center': 0.9960930956975983, 'rel_inertia': 0.9960037632155301}
V Ö {'rel_weight': 0.925096754334452, 'rel_center': 0.9891230680900001, 'rel_inertia': 0.9937990512041066}
V P {'rel_weight': 0.9699182570615904, 'rel_center': 0.9961423651899934, 'rel_inertia': 0.9986366854964521}
V R {'rel_weight': 0.9267522681150714, 'rel_center': 0.9976324667166854, 'rel_inertia': 0.99726609106055}
V S {'rel_weight': 0.9853418484116703, 'rel_center': 0.9948454292150404, 'rel_inertia': 0.9997491720978232}
V Ş {'rel_weight': 0.975244329173987, 'rel_center': 0.9921945468040613, 'rel_inertia': 0.9994374920625756}
V T {'rel_weight': 0.9880313615401175, 'rel_center': 0.9961927361704827, 'rel_inertia': 0.9986524070761862}
V U {'rel_weight': 0.9824878987292558, 'rel_center': 0.9962457565255486, 'rel_inertia': 0.998799480981335}
V Ü {'rel_weight': 0.9661585128022377, 'rel_center': 0.9928182290623747, 'rel_inertia': 0.9956448191768619}
V V {'rel_weight': 0.9966015717680712, 'rel_center': 0.9992807969505262, 'rel_inertia': 0.9997195606017049}
V Y {'rel_weight': 0.9878529896849666, 'rel_center': 0.9989475524407111, 'rel_inertia': 0.999442589805636}
V Z {'rel_weight': 0.9687532658826361, 'rel_center': 0.9957743034724938, 'rel_inertia': 0.998670690064178}
Y A {'rel_weight': 0.9994495840239527, 'rel_center': 0.9897683508211108, 'rel_inertia': 0.9983304961640341}
Y B {'rel_weight': 0.9391989158262609, 'rel_center': 0.995028798795264, 'rel_inertia': 0.9977055636434082}
Y C {'rel_weight': 0.9959128045835386, 'rel_center': 0.9941908802793793, 'rel_inertia': 0.9984211268234839}
Y Ç {'rel_weight': 0.9858097112253819, 'rel_center': 0.9927902541697385, 'rel_inertia': 0.9981180536902107}
Y D {'rel_weight': 0.9418577712921041, 'rel_center': 0.9959168332275344, 'rel_inertia': 0.9969865475892161}
Y E {'rel_weight': 0.9745304784473239, 'rel_center': 0.996990112794838, 'rel_inertia': 0.9987666293554183}
Y F {'rel_weight': 0.9889367928109962, 'rel_center': 0.9972394623293537, 'rel_inertia': 0.9993963701210078}
Y G {'rel_weight': 0.9697227995389596, 'rel_center': 0.9972814770316258, 'rel_inertia': 0.9969256013994788}
Y Ğ {'rel_weight': 0.9550656497539813, 'rel_center': 0.9939435142554846, 'rel_inertia': 0.9951905009818426}
Y H {'rel_weight': 0.9279336183493866, 'rel_center': 0.994169239605825, 'rel_inertia': 0.9958628161858306}
Y I {'rel_weight': 0.9851519081680981, 'rel_center': 0.9953549468885309, 'rel_inertia': 0.9987000185840452}
Y İ {'rel_weight': 0.995346974514067, 'rel_center': 0.9971911667220276, 'rel_inertia': 0.9983547590301706}
Y J {'rel_weight': 0.9963168714764501, 'rel_center': 0.993038516586037, 'rel_inertia': 0.9991107409091772}
Y K {'rel_weight': 0.9444023572882413, 'rel_center': 0.9959136313383231, 'rel_inertia': 0.9973489544188207}
Y L {'rel_weight': 0.9995359828912914, 'rel_center': 0.9919480780332918, 'rel_inertia': 0.9991755004519305}
Y M {'rel_weight': 0.9163701054271818, 'rel_center': 0.9873233606960642, 'rel_inertia': 0.9928570211347747}
Y N {'rel_weight': 0.9816709267738335, 'rel_center': 0.9958799479566638, 'rel_inertia': 0.9986647116850176}
Y O {'rel_weight': 0.9499513942195764, 'rel_center': 0.9963511675817107, 'rel_inertia': 0.9958928532761497}
Y Ö {'rel_weight': 0.9336136471118482, 'rel_center': 0.9881631719691035, 'rel_inertia': 0.9938867085528524}
Y P {'rel_weight': 0.9784351498389866, 'rel_center': 0.9950144852581169, 'rel_inertia': 0.998850200325558}
Y R {'rel_weight': 0.9352691608924676, 'rel_center': 0.9966991030203066, 'rel_inertia': 0.9973108210169251}
Y S {'rel_weight': 0.9938587411890665, 'rel_center': 0.9964222312736802, 'rel_inertia': 0.9994553592293478}
Y Ş {'rel_weight': 0.9837612219513832, 'rel_center': 0.993775073596107, 'rel_inertia': 0.9996655220207332}
Y T {'rel_weight': 0.9965482543175137, 'rel_center': 0.9963368600890842, 'rel_inertia': 0.9989599859328343}
Y U {'rel_weight': 0.991004791506652, 'rel_center': 0.9959410794753968, 'rel_inertia': 0.9987209933351788}
Y Ü {'rel_weight': 0.974675405579634, 'rel_center': 0.9912381163253997, 'rel_inertia': 0.9958509528794118}
Y V {'rel_weight': 0.9948815354545326, 'rel_center': 0.997709067985242, 'rel_inertia': 0.999717529500163}
Y Y {'rel_weight': 0.9963698824623628, 'rel_center': 0.9993859118220595, 'rel_inertia': 0.9997088374050974}
Y Z {'rel_weight': 0.9772701586600323, 'rel_center': 0.9973121369544635, 'rel_inertia': 0.9988198671494839}
Z A {'rel_weight': 0.9825378679088544, 'rel_center': 0.9926808570905277, 'rel_inertia': 0.9977467456972825}
Z B {'rel_weight': 0.9572114638934538, 'rel_center': 0.9943709927866413, 'rel_inertia': 0.9985119994712224}
Z C {'rel_weight': 0.9860746473492685, 'rel_center': 0.9920413510422972, 'rel_inertia': 0.9989356142609711}
Z Ç {'rel_weight': 0.9961777407074253, 'rel_center': 0.9917230455518563, 'rel_inertia': 0.9988909325173582}
Z D {'rel_weight': 0.959870319359297, 'rel_center': 0.9943175153615734, 'rel_inertia': 0.9977425224067962}
Z E {'rel_weight': 0.9925430265145168, 'rel_center': 0.9944099140971719, 'rel_inertia': 0.9995731940863819}
Z F {'rel_weight': 0.9930506591218109, 'rel_center': 0.9941743023309755, 'rel_inertia': 0.999613390247999}
Z G {'rel_weight': 0.9877353476061524, 'rel_center': 0.9959380396171583, 'rel_inertia': 0.9975157996475147}
Z Ğ {'rel_weight': 0.9730781978211742, 'rel_center': 0.9912259457524157, 'rel_inertia': 0.9959965915955209}
Z H {'rel_weight': 0.9459461664165795, 'rel_center': 0.9928927944822822, 'rel_inertia': 0.9966389313806939}
Z I {'rel_weight': 0.9671393601009052, 'rel_center': 0.9981027620696815, 'rel_inertia': 0.9978939678506181}
Z İ {'rel_weight': 0.9773344264468741, 'rel_center': 0.9967239145689705, 'rel_inertia': 0.9983000302052836}
Z J {'rel_weight': 0.9783043234092572, 'rel_center': 0.9960924060062147, 'rel_inertia': 0.9983109219432159}
Z K {'rel_weight': 0.9624149053554342, 'rel_center': 0.9937697834116231, 'rel_inertia': 0.9980611823610533}
Z L {'rel_weight': 0.9824514690415157, 'rel_center': 0.9914532919344391, 'rel_inertia': 0.9988990081930393}
Z M {'rel_weight': 0.9343826534943747, 'rel_center': 0.9872331816542514, 'rel_inertia': 0.9935830427838983}
Z N {'rel_weight': 0.9996834748410264, 'rel_center': 0.9950181006614426, 'rel_inertia': 0.9993182930773579}
Z O {'rel_weight': 0.9679639422867693, 'rel_center': 0.9956686461428286, 'rel_inertia': 0.9965219041786026}
Z Ö {'rel_weight': 0.9516261951790411, 'rel_center': 0.9864972585763879, 'rel_inertia': 0.9946946583569686}
Z P {'rel_weight': 0.9964476979061795, 'rel_center': 0.992696880976855, 'rel_inertia': 0.999496405041971}
Z R {'rel_weight': 0.9532817089596605, 'rel_center': 0.9943557421059702, 'rel_inertia': 0.9981059962877709}
Z S {'rel_weight': 0.9881287107437406, 'rel_center': 0.9994796122750015, 'rel_inertia': 0.9988231297189314}
Z Ş {'rel_weight': 0.998226229981424, 'rel_center': 0.9963906165126742, 'rel_inertia': 0.9995097494768953}
Z T {'rel_weight': 0.9854391976152934, 'rel_center': 0.9954713153594317, 'rel_inertia': 0.9991170287057206}
Z U {'rel_weight': 0.9909826604261551, 'rel_center': 0.9936499215891411, 'rel_inertia': 0.999238079383935}
Z Ü {'rel_weight': 0.9926879536468268, 'rel_center': 0.9883279088834884, 'rel_inertia': 0.9965694614151137}
Z V {'rel_weight': 0.9768689873873397, 'rel_center': 0.9947163698078689, 'rel_inertia': 0.9993433338564143}
Z Y {'rel_weight': 0.9856175694704443, 'rel_center': 0.9964126647067171, 'rel_inertia': 0.9994376066589841}
Z Z {'rel_weight': 0.9952827067272252, 'rel_center': 0.9994864071425159, 'rel_inertia': 0.9996071231563217}
